structure_id,chain_id,sasa
AF-P0DKX0-F1-model_v1,A,56521.9
AF-P0DKX4-F1-model_v1,A,10070.05
AF-P0DL12-F1-model_v1,A,15987.45
AF-P0DM35-F1-model_v1,A,5084.35
AF-P0DM63-F1-model_v1,A,44949.13
AF-P0DMB1-F1-model_v1,A,32083.26
AF-P0DMB2-F1-model_v1,A,15855.82
AF-P0DMC3-F1-model_v1,A,6680.89
AF-P0DME0-F1-model_v1,A,27459.63
AF-P0DML2-F1-model_v1,A,13956.54
AF-P0DML3-F1-model_v1,A,13997.53
AF-P0DMM9-F1-model_v1,A,13498.7
AF-P0DMN0-F1-model_v1,A,13451.38
AF-P0DMP1-F1-model_v1,A,3371.8
AF-P0DMP2-F1-model_v1,A,37223.37
AF-P0DMQ5-F1-model_v1,A,18594.08
AF-P0DMQ9-F1-model_v1,A,20209.06
AF-P0DMR1-F1-model_v1,A,31458.03
AF-P0DMR2-F1-model_v1,A,7135.1
AF-P0DMR3-F1-model_v1,A,21217.82
AF-P0DMS8-F1-model_v1,A,18270.86
AF-P0DMS9-F1-model_v1,A,25958.77
AF-P0DMT0-F1-model_v1,A,5227.48
AF-P0DMU2-F1-model_v1,A,16561.87
AF-P0DMU3-F1-model_v1,A,20708.7
AF-P0DMU7-F1-model_v1,A,20656.43
AF-P0DMU8-F1-model_v1,A,20627.84
AF-P0DMU9-F1-model_v1,A,20192.56
AF-P0DMV0-F1-model_v1,A,20644.96
AF-P0DMV1-F1-model_v1,A,20727.2
AF-P0DMV2-F1-model_v1,A,20368.5
AF-P0DMV8-F1-model_v1,A,31186.72
AF-P0DMV9-F1-model_v1,A,31255.92
AF-P0DMW2-F1-model_v1,A,4772.8
AF-P0DMW3-F1-model_v1,A,6737.86
AF-P0DMW4-F1-model_v1,A,7189.95
AF-P0DMW5-F1-model_v1,A,7092.31
AF-P0DN24-F1-model_v1,A,13495.81
AF-P0DN25-F1-model_v1,A,19593.39
AF-P0DN26-F1-model_v1,A,7705.0
AF-P0DN37-F1-model_v1,A,7720.81
AF-P0DN76-F1-model_v1,A,20416.86
AF-P0DN77-F1-model_v1,A,22218.75
AF-P0DN78-F1-model_v1,A,21260.85
AF-P0DN79-F1-model_v1,A,30906.61
AF-P0DN80-F1-model_v1,A,16218.13
AF-P0DN81-F1-model_v1,A,17513.74
AF-P0DN82-F1-model_v1,A,17612.04
AF-P0DN84-F1-model_v1,A,3670.07
AF-P0DN86-F1-model_v1,A,15022.36
AF-P0DN87-F1-model_v1,A,15258.97
AF-P0DO92-F1-model_v1,A,10216.8
AF-P0DO97-F1-model_v1,A,33589.75
AF-P0DOY2-F1-model_v1,A,6446.41
AF-P0DOY3-F1-model_v1,A,6515.53
AF-P0DP01-F1-model_v1,A,8600.17
AF-P0DP02-F1-model_v1,A,8330.97
AF-P0DP03-F1-model_v1,A,8485.39
AF-P0DP04-F1-model_v1,A,8529.06
AF-P0DP06-F1-model_v1,A,8520.93
AF-P0DP07-F1-model_v1,A,8507.09
AF-P0DP08-F1-model_v1,A,8411.15
AF-P0DP09-F1-model_v1,A,8510.95
AF-P0DP23-F1-model_v1,A,10297.21
AF-P0DP24-F1-model_v1,A,10293.53
AF-P0DP25-F1-model_v1,A,10267.43
AF-P0DP42-F1-model_v1,A,15969.51
AF-P0DP57-F1-model_v1,A,7045.32
AF-P0DP58-F1-model_v1,A,9477.68
AF-P0DP71-F1-model_v1,A,9886.42
AF-P0DP72-F1-model_v1,A,49873.65
AF-P0DP73-F1-model_v1,A,7770.09
AF-P0DP74-F1-model_v1,A,7792.74
AF-P0DP75-F1-model_v1,A,17824.19
AF-P0DPA2-F1-model_v1,A,36812.2
AF-P0DPA3-F1-model_v1,A,29302.58
AF-P0DPB3-F1-model_v1,A,57909.64
AF-P0DPB6-F1-model_v1,A,11006.85
AF-P0DPD5-F1-model_v1,A,45073.23
AF-P0DPD6-F1-model_v1,A,42216.06
AF-P0DPD7-F1-model_v1,A,14813.72
AF-P0DPD8-F1-model_v1,A,43063.73
AF-P0DPE3-F1-model_v1,A,33575.94
AF-P0DPE8-F1-model_v1,A,16485.38
AF-P0DPF2-F1-model_v1,A,196471.01
AF-P0DPF3-F1-model_v1,A,142740.02
AF-P0DPF4-F1-model_v1,A,7912.28
AF-P0DPF5-F1-model_v1,A,25692.04
AF-P0DPF6-F1-model_v1,A,25942.25
AF-P0DPF7-F1-model_v1,A,8094.59
AF-P0DPH7-F1-model_v1,A,19120.97
AF-P0DPH8-F1-model_v1,A,19158.66
AF-P0DPH9-F1-model_v1,A,14990.56
AF-P0DPI2-F1-model_v1,A,15421.48
AF-P0DPI3-F1-model_v1,A,25713.95
AF-P0DPK2-F1-model_v1,A,14706.03
AF-P0DPK3-F1-model_v1,A,21631.29
AF-P0DPK4-F1-model_v1,A,17848.52
AF-P0DPK5-F1-model_v1,A,15761.22
AF-P0DPP9-F1-model_v1,A,7684.03
AF-P0DPQ3-F1-model_v1,A,25484.71
AF-P0DPQ4-F1-model_v1,A,18158.45
AF-P0DQD5-F1-model_v1,A,25461.95
AF-P0DSN6-F1-model_v1,A,19772.18
AF-P0DSN7-F1-model_v1,A,8674.64
AF-P0DSO1-F1-model_v1,A,30218.27
AF-P0DSO2-F1-model_v1,A,8142.26
AF-P0DSO3-F1-model_v1,A,15947.64
AF-P0DTA3-F1-model_v1,A,25525.02
AF-P0DTE0-F1-model_v1,A,19984.42
AF-P0DTE1-F1-model_v1,A,8173.2
AF-P0DTE2-F1-model_v1,A,8914.62
AF-P0DTE4-F1-model_v1,A,27030.14
AF-P0DTE5-F1-model_v1,A,28597.82
AF-P0DTE7-F1-model_v1,A,19771.17
AF-P0DTE8-F1-model_v1,A,19929.66
AF-P0DTF9-F1-model_v1,A,15959.82
AF-P0DTU3-F1-model_v1,A,20599.94
AF-P0DTU4-F1-model_v1,A,21539.17
AF-P0DTW1-F1-model_v1,A,15937.09
AF-P0DTW3-F1-model_v1,A,8732.17
AF-P0DUB6-F1-model_v1,A,19837.53
AF-P0DUD1-F1-model_v1,A,24893.79
AF-P0DUD2-F1-model_v1,A,24894.1
AF-P0DUD3-F1-model_v1,A,24863.57
AF-P0DUD4-F1-model_v1,A,24743.27
AF-P10070-F1-model_v1,A,187520.94
AF-P10071-F1-model_v1,A,190597.22
AF-P10072-F1-model_v1,A,64441.07
AF-P10073-F1-model_v1,A,45743.37
AF-P10074-F1-model_v1,A,65053.01
AF-P10075-F1-model_v1,A,36254.84
AF-P10082-F1-model_v1,A,11223.33
AF-P10092-F1-model_v1,A,14229.36
AF-P10109-F1-model_v1,A,15860.8
AF-P10114-F1-model_v1,A,10433.32
AF-P10124-F1-model_v1,A,18054.69
AF-P10144-F1-model_v1,A,13959.62
AF-P10145-F1-model_v1,A,8764.83
AF-P10147-F1-model_v1,A,7631.42
AF-P10153-F1-model_v1,A,10407.85
AF-P10155-F1-model_v1,A,24926.83
AF-P10163-F1-model_v1,A,40836.35
AF-P10176-F1-model_v1,A,8005.19
AF-P10242-F1-model_v1,A,74784.04
AF-P10243-F1-model_v1,A,88726.64
AF-P10244-F1-model_v1,A,83817.59
AF-P10253-F1-model_v1,A,40959.65
AF-P10266-F1-model_v1,A,67679.01
AF-P10275-F1-model_v1,A,90235.24
AF-P10276-F1-model_v1,A,35160.78
AF-P10301-F1-model_v1,A,14088.94
AF-P10321-F1-model_v1,A,26227.46
AF-P10323-F1-model_v1,A,31855.28
AF-P10398-F1-model_v1,A,48484.29
AF-P10412-F1-model_v1,A,24526.2
AF-P10415-F1-model_v1,A,16573.49
AF-P10451-F1-model_v1,A,42401.39
AF-P10515-F1-model_v1,A,52488.53
AF-P10523-F1-model_v1,A,23571.02
AF-P10586-F1-model_v1,A,107134.04
AF-P10588-F1-model_v1,A,28730.21
AF-P10589-F1-model_v1,A,31231.69
AF-P10599-F1-model_v1,A,5803.09
AF-P10600-F1-model_v1,A,27907.04
AF-P10606-F1-model_v1,A,11899.41
AF-P10619-F1-model_v1,A,22355.25
AF-P10620-F1-model_v1,A,10294.57
AF-P10632-F1-model_v1,A,23336.44
AF-P10635-F1-model_v1,A,23276.01
AF-P10636-F1-model_v1,A,98504.49
AF-P10643-F1-model_v1,A,50544.77
AF-P10644-F1-model_v1,A,26288.71
AF-P10645-F1-model_v1,A,57593.84
AF-P10646-F1-model_v1,A,28636.75
AF-P10696-F1-model_v1,A,26374.38
AF-P10720-F1-model_v1,A,9671.29
AF-P10721-F1-model_v1,A,64565.59
AF-P10745-F1-model_v1,A,64239.63
AF-P10746-F1-model_v1,A,13712.13
AF-P10747-F1-model_v1,A,19368.08
AF-P10767-F1-model_v1,A,16431.77
AF-P10768-F1-model_v1,A,11118.21
AF-P10809-F1-model_v1,A,31725.22
AF-P10826-F1-model_v1,A,34360.82
AF-P10827-F1-model_v1,A,35688.48
AF-P10828-F1-model_v1,A,34849.66
AF-P10909-F1-model_v1,A,31365.38
AF-P10911-F1-model_v1,A,72969.94
AF-P10912-F1-model_v1,A,68379.42
AF-P10914-F1-model_v1,A,35944.88
AF-P10915-F1-model_v1,A,21962.12
AF-P10916-F1-model_v1,A,12844.46
AF-P10966-F1-model_v1,A,18241.51
AF-P10997-F1-model_v1,A,9670.8
AF-P11021-F1-model_v1,A,33435.32
AF-P11047-F1-model_v1,A,109703.76
AF-P11049-F1-model_v1,A,19752.54
AF-P11055-F1-model_v1,A,148646.71
AF-P11086-F1-model_v1,A,12982.0
AF-P11117-F1-model_v1,A,25776.71
AF-P11137-F1-model_v1,A,228699.47
AF-P11142-F1-model_v1,A,32113.44
AF-P11150-F1-model_v1,A,28978.22
AF-P11161-F1-model_v1,A,58489.46
AF-P11166-F1-model_v1,A,22544.55
AF-P11168-F1-model_v1,A,27133.18
AF-P11169-F1-model_v1,A,22116.57
AF-P11171-F1-model_v1,A,86304.01
AF-P11172-F1-model_v1,A,23873.32
AF-P11177-F1-model_v1,A,18496.11
AF-P11182-F1-model_v1,A,40078.59
AF-P11215-F1-model_v1,A,60404.05
AF-P11216-F1-model_v1,A,34639.94
AF-P11217-F1-model_v1,A,33702.79
AF-P11226-F1-model_v1,A,21905.78
AF-P11229-F1-model_v1,A,38003.45
AF-P11230-F1-model_v1,A,36060.48
AF-P11233-F1-model_v1,A,13170.24
AF-P11234-F1-model_v1,A,13563.62
AF-P11245-F1-model_v1,A,13426.49
AF-P11274-F1-model_v1,A,105566.98
AF-P11277-F1-model_v1,A,143017.34
AF-P11279-F1-model_v1,A,26698.25
AF-P11308-F1-model_v1,A,50293.66
AF-P11309-F1-model_v1,A,17846.67
AF-P11310-F1-model_v1,A,22981.89
AF-P11362-F1-model_v1,A,62499.3
AF-P11387-F1-model_v1,A,63289.71
AF-P11388-F1-model_v1,A,108885.67
AF-P11413-F1-model_v1,A,24972.27
AF-P11441-F1-model_v1,A,13387.86
AF-P11464-F1-model_v1,A,27636.59
AF-P11465-F1-model_v1,A,23321.25
AF-P11473-F1-model_v1,A,29711.36
AF-P11474-F1-model_v1,A,30659.72
AF-P11487-F1-model_v1,A,20593.03
AF-P11488-F1-model_v1,A,18518.85
AF-P11498-F1-model_v1,A,51841.33
AF-P11509-F1-model_v1,A,22241.82
AF-P11511-F1-model_v1,A,25646.79
AF-P11532-F1-model_v1,A,93105.66
AF-P11586-F1-model_v1,A,39866.13
AF-P11597-F1-model_v1,A,26732.12
AF-P11678-F1-model_v1,A,31872.62
AF-P11684-F1-model_v1,A,7375.28
AF-P11686-F1-model_v1,A,18248.68
AF-P11712-F1-model_v1,A,22776.63
AF-P11717-F1-model_v1,A,131074.57
AF-P11766-F1-model_v1,A,16087.41
AF-P11801-F1-model_v1,A,28881.52
AF-P11802-F1-model_v1,A,16172.89
AF-P11831-F1-model_v1,A,61451.45
AF-P11836-F1-model_v1,A,26039.98
AF-P11844-F1-model_v1,A,9112.77
AF-P11908-F1-model_v1,A,15212.74
AF-P11912-F1-model_v1,A,21315.26
AF-P11926-F1-model_v1,A,25815.37
AF-P11940-F1-model_v1,A,53536.85
AF-P12004-F1-model_v1,A,14073.55
AF-P12018-F1-model_v1,A,11216.58
AF-P12034-F1-model_v1,A,25427.38
AF-P12035-F1-model_v1,A,68269.87
AF-P12036-F1-model_v1,A,126408.6
AF-P12074-F1-model_v1,A,11283.14
AF-P12081-F1-model_v1,A,28935.13
AF-P12104-F1-model_v1,A,7384.64
AF-P12107-F1-model_v1,A,190807.04
AF-P12109-F1-model_v1,A,75592.62
AF-P12110-F1-model_v1,A,82019.48
AF-P12111-F1-model_v1,A,63942.01
AF-P12235-F1-model_v1,A,16481.72
AF-P12236-F1-model_v1,A,16392.44
AF-P12259-F1-model_v1,A,172038.15
AF-P12268-F1-model_v1,A,25058.78
AF-P12270-F1-model_v1,A,251002.34
AF-P12271-F1-model_v1,A,17382.77
AF-P12272-F1-model_v1,A,22893.12
AF-P12273-F1-model_v1,A,10605.93
AF-P12277-F1-model_v1,A,16857.04
AF-P12314-F1-model_v1,A,27999.62
AF-P12318-F1-model_v1,A,26251.51
AF-P12319-F1-model_v1,A,20072.07
AF-P12429-F1-model_v1,A,15426.62
AF-P12524-F1-model_v1,A,44042.23
AF-P12525-F1-model_v1,A,43670.69
AF-P12532-F1-model_v1,A,23367.18
AF-P12544-F1-model_v1,A,15579.21
AF-P12643-F1-model_v1,A,27452.2
AF-P12644-F1-model_v1,A,28082.67
AF-P12645-F1-model_v1,A,43398.95
AF-P12694-F1-model_v1,A,27139.43
AF-P12724-F1-model_v1,A,11272.2
AF-P12755-F1-model_v1,A,71684.41
AF-P12757-F1-model_v1,A,70615.75
AF-P12814-F1-model_v1,A,49901.31
AF-P12821-F1-model_v1,A,58025.26
AF-P12829-F1-model_v1,A,15233.4
AF-P12830-F1-model_v1,A,66178.63
AF-P12838-F1-model_v1,A,10720.45
AF-P12872-F1-model_v1,A,13548.9
AF-P12882-F1-model_v1,A,150849.38
AF-P12883-F1-model_v1,A,150712.16
AF-P12931-F1-model_v1,A,33185.97
AF-P12955-F1-model_v1,A,21640.18
AF-P12956-F1-model_v1,A,44162.91
AF-P12980-F1-model_v1,A,34546.43
AF-P13010-F1-model_v1,A,51693.42
AF-P13051-F1-model_v1,A,21206.62
AF-P13056-F1-model_v1,A,50721.18
AF-P13073-F1-model_v1,A,16068.96
AF-P13164-F1-model_v1,A,13092.76
AF-P13196-F1-model_v1,A,41847.74
AF-P13224-F1-model_v1,A,15413.18
AF-P13232-F1-model_v1,A,14544.61
AF-P13236-F1-model_v1,A,7908.84
AF-P13284-F1-model_v1,A,18587.73
AF-P13349-F1-model_v1,A,30303.28
AF-P13378-F1-model_v1,A,34772.95
AF-P13385-F1-model_v1,A,20099.67
AF-P13473-F1-model_v1,A,26394.9
AF-P13489-F1-model_v1,A,18874.38
AF-P13497-F1-model_v1,A,56036.3
AF-P13498-F1-model_v1,A,15630.71
AF-P13500-F1-model_v1,A,8584.35
AF-P13501-F1-model_v1,A,7571.35
AF-P13521-F1-model_v1,A,76893.67
AF-P13533-F1-model_v1,A,151499.09
AF-P13535-F1-model_v1,A,144679.2
AF-P13569-F1-model_v1,A,88019.52
AF-P13584-F1-model_v1,A,24248.06
AF-P13591-F1-model_v1,A,61499.08
AF-P13598-F1-model_v1,A,20312.33
AF-P13611-F1-model_v1,A,157765.73
AF-P13612-F1-model_v1,A,58375.51
AF-P13631-F1-model_v1,A,35407.29
AF-P13637-F1-model_v1,A,45914.92
AF-P13639-F1-model_v1,A,36534.7
AF-P13640-F1-model_v1,A,4782.25
AF-P13645-F1-model_v1,A,61002.43
AF-P13646-F1-model_v1,A,48750.17
AF-P13647-F1-model_v1,A,65115.58
AF-P13667-F1-model_v1,A,40007.11
AF-P13671-F1-model_v1,A,59104.31
AF-P13674-F1-model_v1,A,32336.5
AF-P13682-F1-model_v1,A,52209.19
AF-P13686-F1-model_v1,A,15920.97
AF-P13688-F1-model_v1,A,39428.63
AF-P13693-F1-model_v1,A,10796.18
AF-P13716-F1-model_v1,A,14698.94
AF-P13725-F1-model_v1,A,20564.03
AF-P13726-F1-model_v1,A,21852.06
AF-P13727-F1-model_v1,A,19563.25
AF-P13747-F1-model_v1,A,24358.7
AF-P13762-F1-model_v1,A,20314.73
AF-P13765-F1-model_v1,A,21312.18
AF-P13796-F1-model_v1,A,31069.2
AF-P13797-F1-model_v1,A,30862.89
AF-P13798-F1-model_v1,A,32307.05
AF-P13804-F1-model_v1,A,17827.74
AF-P13805-F1-model_v1,A,32446.73
AF-P13807-F1-model_v1,A,40964.14
AF-P13861-F1-model_v1,A,30184.51
AF-P13866-F1-model_v1,A,30256.39
AF-P13928-F1-model_v1,A,15958.16
AF-P13929-F1-model_v1,A,16482.31
AF-P13942-F1-model_v1,A,186215.68
AF-P13945-F1-model_v1,A,30415.09
AF-P13984-F1-model_v1,A,20720.38
AF-P13985-F1-model_v1,A,29869.76
AF-P13987-F1-model_v1,A,10196.15
AF-P13994-F1-model_v1,A,42237.05
AF-P13995-F1-model_v1,A,20240.14
AF-P14060-F1-model_v1,A,17803.13
AF-P14061-F1-model_v1,A,19006.13
AF-P14091-F1-model_v1,A,16680.99
AF-P14136-F1-model_v1,A,46272.09
AF-P14138-F1-model_v1,A,28816.89
AF-P14151-F1-model_v1,A,27312.64
AF-P14174-F1-model_v1,A,6536.71
AF-P14207-F1-model_v1,A,15004.44
AF-P14209-F1-model_v1,A,22025.13
AF-P14210-F1-model_v1,A,42041.31
AF-P14222-F1-model_v1,A,29314.87
AF-P14314-F1-model_v1,A,40746.22
AF-P14316-F1-model_v1,A,41076.18
AF-P14317-F1-model_v1,A,57747.46
AF-P14324-F1-model_v1,A,27435.37
AF-P14373-F1-model_v1,A,36861.62
AF-P14384-F1-model_v1,A,22406.88
AF-P14406-F1-model_v1,A,9108.6
AF-P14410-F1-model_v1,A,66184.98
AF-P14415-F1-model_v1,A,18921.47
AF-P14416-F1-model_v1,A,37499.3
AF-P14543-F1-model_v1,A,75447.49
AF-P14550-F1-model_v1,A,13587.12
AF-P14555-F1-model_v1,A,9547.28
AF-P14598-F1-model_v1,A,26836.07
AF-P14616-F1-model_v1,A,80738.27
AF-P14618-F1-model_v1,A,23771.18
AF-P14621-F1-model_v1,A,5897.16
AF-P14625-F1-model_v1,A,56109.05
AF-P14635-F1-model_v1,A,32871.74
AF-P14649-F1-model_v1,A,17228.14
AF-P14651-F1-model_v1,A,52213.39
AF-P14652-F1-model_v1,A,43084.47
AF-P14653-F1-model_v1,A,36139.61
AF-P14672-F1-model_v1,A,24805.86
AF-P14678-F1-model_v1,A,25408.15
AF-P14679-F1-model_v1,A,28015.3
AF-P14735-F1-model_v1,A,45834.04
AF-P14770-F1-model_v1,A,12836.96
AF-P14778-F1-model_v1,A,38227.68
AF-P14780-F1-model_v1,A,41399.63
AF-P14784-F1-model_v1,A,53878.63
AF-P14854-F1-model_v1,A,6577.5
AF-P14859-F1-model_v1,A,85076.07
AF-P14866-F1-model_v1,A,47020.43
AF-P14867-F1-model_v1,A,34111.99
AF-P14868-F1-model_v1,A,27259.88
AF-P14902-F1-model_v1,A,18273.15
AF-P14920-F1-model_v1,A,16650.81
AF-P14921-F1-model_v1,A,43145.57
AF-P14923-F1-model_v1,A,46029.35
AF-P14927-F1-model_v1,A,8922.32
AF-P15018-F1-model_v1,A,12683.17
AF-P15036-F1-model_v1,A,45857.59
AF-P15056-F1-model_v1,A,62378.57
AF-P15085-F1-model_v1,A,18131.27
AF-P15086-F1-model_v1,A,18277.08
AF-P15088-F1-model_v1,A,19480.17
AF-P15090-F1-model_v1,A,7358.48
AF-P15104-F1-model_v1,A,17447.7
AF-P15121-F1-model_v1,A,13562.71
AF-P15144-F1-model_v1,A,40783.03
AF-P15151-F1-model_v1,A,30000.8
AF-P15153-F1-model_v1,A,11233.58
AF-P15169-F1-model_v1,A,25179.52
AF-P15170-F1-model_v1,A,29642.31
AF-P15172-F1-model_v1,A,36821.98
AF-P15173-F1-model_v1,A,25646.76
AF-P15248-F1-model_v1,A,9365.98
AF-P15259-F1-model_v1,A,12364.51
AF-P15260-F1-model_v1,A,48665.95
AF-P15289-F1-model_v1,A,20058.51
AF-P15291-F1-model_v1,A,27106.86
AF-P15309-F1-model_v1,A,21861.74
AF-P15311-F1-model_v1,A,36953.07
AF-P15313-F1-model_v1,A,26617.53
AF-P15328-F1-model_v1,A,14589.51
AF-P15336-F1-model_v1,A,61575.53
AF-P15374-F1-model_v1,A,11240.23
AF-P15382-F1-model_v1,A,14700.44
AF-P15391-F1-model_v1,A,54712.83
AF-P15407-F1-model_v1,A,33454.09
AF-P15408-F1-model_v1,A,40488.99
AF-P15421-F1-model_v1,A,7159.77
AF-P15428-F1-model_v1,A,13164.82
AF-P15498-F1-model_v1,A,48994.47
AF-P15502-F1-model_v1,A,91035.4
AF-P15509-F1-model_v1,A,32179.49
AF-P15514-F1-model_v1,A,29646.54
AF-P15515-F1-model_v1,A,8111.88
AF-P15516-F1-model_v1,A,7202.68
AF-P15529-F1-model_v1,A,32585.6
AF-P15531-F1-model_v1,A,8743.41
AF-P15538-F1-model_v1,A,25656.83
AF-P15559-F1-model_v1,A,13985.97
AF-P15586-F1-model_v1,A,27880.76
AF-P15621-F1-model_v1,A,61592.92
AF-P15622-F1-model_v1,A,48834.02
AF-P15692-F1-model_v1,A,23959.16
AF-P15735-F1-model_v1,A,28366.19
AF-P15812-F1-model_v1,A,29541.15
AF-P15813-F1-model_v1,A,22062.96
AF-P15814-F1-model_v1,A,22036.72
AF-P15822-F1-model_v1,A,179047.59
AF-P15848-F1-model_v1,A,25004.14
AF-P15863-F1-model_v1,A,63782.2
AF-P15880-F1-model_v1,A,22580.54
AF-P15882-F1-model_v1,A,28986.63
AF-P15884-F1-model_v1,A,83067.32
AF-P15907-F1-model_v1,A,25568.36
AF-P15918-F1-model_v1,A,72323.84
AF-P15923-F1-model_v1,A,79893.84
AF-P15924-F1-model_v1,A,106419.77
AF-P15927-F1-model_v1,A,20701.05
AF-P15941-F1-model_v1,A,89042.49
AF-P15954-F1-model_v1,A,6531.12
AF-P15976-F1-model_v1,A,48304.64
AF-P16035-F1-model_v1,A,13747.14
AF-P16050-F1-model_v1,A,26840.19
AF-P16066-F1-model_v1,A,60723.65
AF-P16070-F1-model_v1,A,86214.96
AF-P16083-F1-model_v1,A,11638.74
AF-P16104-F1-model_v1,A,13636.02
AF-P16109-F1-model_v1,A,58491.79
AF-P16112-F1-model_v1,A,206387.61
AF-P16118-F1-model_v1,A,24211.65
AF-P16144-F1-model_v1,A,128271.1
AF-P16150-F1-model_v1,A,50026.21
AF-P16152-F1-model_v1,A,13032.15
AF-P16157-F1-model_v1,A,134139.36
AF-P16219-F1-model_v1,A,20536.77
AF-P16220-F1-model_v1,A,35206.58
AF-P16233-F1-model_v1,A,20572.8
AF-P16234-F1-model_v1,A,77601.52
AF-P16260-F1-model_v1,A,18804.46
AF-P16278-F1-model_v1,A,32186.0
AF-P16284-F1-model_v1,A,55045.2
AF-P16298-F1-model_v1,A,30515.2
AF-P16333-F1-model_v1,A,29672.06
AF-P16383-F1-model_v1,A,65529.77
AF-P16389-F1-model_v1,A,40358.92
AF-P16401-F1-model_v1,A,25794.07
AF-P16402-F1-model_v1,A,24992.1
AF-P16403-F1-model_v1,A,23756.88
AF-P16410-F1-model_v1,A,19917.26
AF-P16415-F1-model_v1,A,54471.23
AF-P16422-F1-model_v1,A,21721.61
AF-P16435-F1-model_v1,A,34881.08
AF-P16442-F1-model_v1,A,22480.17
AF-P16444-F1-model_v1,A,19948.47
AF-P16452-F1-model_v1,A,32845.83
AF-P16455-F1-model_v1,A,12517.59
AF-P16471-F1-model_v1,A,64114.28
AF-P16473-F1-model_v1,A,54257.26
AF-P16499-F1-model_v1,A,47975.63
AF-P16519-F1-model_v1,A,30585.77
AF-P16520-F1-model_v1,A,15705.69
AF-P16562-F1-model_v1,A,14504.42
AF-P16581-F1-model_v1,A,42965.33
AF-P16591-F1-model_v1,A,55042.82
AF-P16615-F1-model_v1,A,48167.52
AF-P16619-F1-model_v1,A,7648.27
AF-P16662-F1-model_v1,A,26817.68
AF-P16671-F1-model_v1,A,23254.94
AF-P16860-F1-model_v1,A,16057.99
AF-P16870-F1-model_v1,A,24816.75
AF-P16871-F1-model_v1,A,45426.51
AF-P16885-F1-model_v1,A,69502.28
AF-P16930-F1-model_v1,A,18540.27
AF-P16949-F1-model_v1,A,16438.46
AF-P16989-F1-model_v1,A,44924.76
AF-P17010-F1-model_v1,A,90170.59
AF-P17014-F1-model_v1,A,62997.12
AF-P17017-F1-model_v1,A,55144.25
AF-P17019-F1-model_v1,A,42210.83
AF-P17020-F1-model_v1,A,62730.35
AF-P17021-F1-model_v1,A,57428.6
AF-P17022-F1-model_v1,A,59715.17
AF-P17023-F1-model_v1,A,41628.27
AF-P17024-F1-model_v1,A,45365.77
AF-P17025-F1-model_v1,A,59439.74
AF-P17026-F1-model_v1,A,21420.66
AF-P17027-F1-model_v1,A,58565.1
AF-P17028-F1-model_v1,A,35172.49
AF-P17029-F1-model_v1,A,59236.48
AF-P17030-F1-model_v1,A,37797.98
AF-P17031-F1-model_v1,A,45324.72
AF-P17032-F1-model_v1,A,54150.08
AF-P17035-F1-model_v1,A,65883.27
AF-P17036-F1-model_v1,A,43332.37
AF-P17038-F1-model_v1,A,70111.22
AF-P17039-F1-model_v1,A,53248.39
AF-P17040-F1-model_v1,A,105578.62
AF-P17041-F1-model_v1,A,23281.01
AF-P17050-F1-model_v1,A,18250.86
AF-P17066-F1-model_v1,A,31983.11
AF-P17081-F1-model_v1,A,13139.49
AF-P17096-F1-model_v1,A,14773.37
AF-P17097-F1-model_v1,A,62784.97
AF-P17098-F1-model_v1,A,59057.67
AF-P17152-F1-model_v1,A,13807.43
AF-P17174-F1-model_v1,A,19191.29
AF-P17181-F1-model_v1,A,43703.33
AF-P17213-F1-model_v1,A,27103.24
AF-P17252-F1-model_v1,A,38577.88
AF-P17275-F1-model_v1,A,41454.24
AF-P17301-F1-model_v1,A,60308.42
AF-P17302-F1-model_v1,A,35039.14
AF-P17342-F1-model_v1,A,32619.09
AF-P17405-F1-model_v1,A,31567.39
AF-P17480-F1-model_v1,A,68307.23
AF-P17481-F1-model_v1,A,30029.49
AF-P17482-F1-model_v1,A,30500.34
AF-P17483-F1-model_v1,A,29583.86
AF-P17509-F1-model_v1,A,26906.95
AF-P17516-F1-model_v1,A,14030.72
AF-P17535-F1-model_v1,A,40416.73
AF-P17538-F1-model_v1,A,13280.16
AF-P17540-F1-model_v1,A,22500.11
AF-P17542-F1-model_v1,A,40591.93
AF-P17544-F1-model_v1,A,57382.77
AF-P17568-F1-model_v1,A,12482.73
AF-P17600-F1-model_v1,A,65019.64
AF-P17612-F1-model_v1,A,17579.37
AF-P17643-F1-model_v1,A,28578.39
AF-P17655-F1-model_v1,A,34245.81
AF-P17658-F1-model_v1,A,44055.89
AF-P17661-F1-model_v1,A,50553.18
AF-P17676-F1-model_v1,A,42532.49
AF-P17677-F1-model_v1,A,29876.79
AF-P17693-F1-model_v1,A,22283.58
AF-P17706-F1-model_v1,A,27755.72
AF-P17707-F1-model_v1,A,15893.02
AF-P17735-F1-model_v1,A,24944.04
AF-P17752-F1-model_v1,A,24975.95
AF-P17787-F1-model_v1,A,36076.4
AF-P17812-F1-model_v1,A,27593.58
AF-P17813-F1-model_v1,A,43549.93
AF-P17844-F1-model_v1,A,45081.53
AF-P17858-F1-model_v1,A,30827.65
AF-P17861-F1-model_v1,A,31220.45
AF-P17900-F1-model_v1,A,13560.58
AF-P17927-F1-model_v1,A,140137.76
AF-P17931-F1-model_v1,A,20037.54
AF-P17936-F1-model_v1,A,28490.69
AF-P17947-F1-model_v1,A,31567.15
AF-P17948-F1-model_v1,A,99827.33
